codigo_ibge,ano,familias_beneficiarias,valor_total,valor_medio,valor_por_familia
410640,2025,1541,12237283.0,678.31,661.64
410645,2025,769,6303088.0,685.24,683.16
410650,2025,994,7628941.0,642.01,639.81
410655,2025,262,2040224.0,654.22,648.05
410657,2025,223,1734983.0,650.34,649.27
410660,2025,980,7574147.0,653.74,644.01
410670,2025,253,1946733.0,642.47,640.38
410680,2025,1258,10071196.0,667.86,667.01
410685,2025,242,1847909.0,639.51,637.95
410690,2025,58111,447040273.0,645.51,641.26
410700,2025,1218,9847200.0,677.7,674.01
410710,2025,301,2382151.0,661.6,659.15
410712,2025,388,3050509.0,658.14,654.53
410715,2025,345,2838155.0,690.78,685.84
410720,2025,1324,9826528.0,625.93,616.38
410725,2025,329,2532800.0,644.59,641.71
410730,2025,236,1789844.0,634.49,632.57
410740,2025,400,3240183.0,676.98,673.9
410750,2025,748,5753704.0,643.91,641.75
410752,2025,86,696628.0,676.72,670.75
410753,2025,66,512016.0,664.72,646.36
410754,2025,693,5697302.0,689.71,685.63
410755,2025,196,1576951.0,672.85,669.88
410760,2025,1502,12338024.0,686.13,684.49
410765,2025,8842,70917329.0,674.19,668.48
410770,2025,360,2720066.0,640.0,629.15
410773,2025,715,5672389.0,664.29,661.87
410775,2025,988,7781288.0,659.96,656.28
410780,2025,157,1262164.0,676.67,671.12
410785,2025,374,3032058.0,678.7,674.34
410790,2025,516,4441890.0,723.41,717.17
410800,2025,1516,11817671.0,655.16,650.1
410810,2025,154,1160686.0,632.6,628.57
410820,2025,227,1724983.0,637.8,632.62
410830,2025,20525,165851645.0,676.52,673.59
410832,2025,495,3869771.0,657.55,651.75
410840,2025,2132,16314200.0,644.68,637.63
410845,2025,615,4956464.0,682.9,671.42
410850,2025,1258,10090840.0,673.34,668.19
410855,2025,255,1903832.0,622.12,621.11
410860,2025,2180,16706533.0,643.87,639.06
410865,2025,823,6657329.0,676.7,673.48
410870,2025,591,4614885.0,653.95,651.17
410880,2025,1036,8115218.0,658.45,652.87
410890,2025,522,4225456.0,676.73,675.74
410895,2025,527,4306827.0,686.02,681.36
410900,2025,278,2224825.0,670.42,666.35
410910,2025,123,957596.0,657.75,650.63
410920,2025,353,2830606.0,669.59,667.79
410930,2025,410,3095662.0,631.9,629.24
410940,2025,12267,100669146.0,689.56,683.88
410950,2025,1420,11589354.0,682.41,680.05
410960,2025,4271,33692642.0,667.62,657.28
410965,2025,333,2663745.0,668.22,666.15
410970,2025,1300,10441871.0,672.76,669.51
410975,2025,520,3867239.0,624.17,619.98
410980,2025,3346,26254692.0,657.54,653.96
410990,2025,682,5585455.0,688.83,682.41
411000,2025,232,1775802.0,640.43,639.0
411005,2025,137,1079180.0,659.63,658.39
411007,2025,1022,7982632.0,654.54,650.97
411010,2025,1830,14290298.0,660.9,651.21
411020,2025,1182,9782389.0,691.59,689.62
411030,2025,197,1551428.0,658.5,657.2
411040,2025,197,1567364.0,664.84,664.55
411050,2025,710,5429012.0,641.46,637.93
411060,2025,597,4443570.0,624.03,619.32
411065,2025,111,775413.0,587.56,582.8
411070,2025,3785,29514529.0,655.86,650.22
411080,2025,818,6282955.0,644.37,639.9
411090,2025,165,1429854.0,727.92,720.33
411095,2025,401,3069534.0,645.67,637.73
411100,2025,452,3549074.0,659.4,654.47
411110,2025,64,457067.0,603.08,598.33
411120,2025,630,4675365.0,629.02,618.21
411125,2025,3118,26121999.0,702.44,698.7
411130,2025,265,1962552.0,619.07,617.45
411140,2025,1080,8760345.0,680.37,675.68
411150,2025,864,6487227.0,628.75,626.0
411155,2025,422,3332135.0,659.5,658.14
411160,2025,92,701958.0,632.97,632.34
411170,2025,472,3844054.0,681.48,679.52
411180,2025,2932,23530727.0,673.36,668.87
411190,2025,781,6219540.0,668.18,664.25
411200,2025,2202,17621564.0,672.63,667.02
411210,2025,1095,8598608.0,658.7,655.02
411220,2025,323,2543501.0,658.72,655.81
411230,2025,247,1899065.0,649.93,641.08
411240,2025,476,3583700.0,631.45,627.68
411250,2025,804,6305499.0,654.36,653.72
411260,2025,103,753727.0,611.85,610.94
411270,2025,1021,8065157.0,665.31,658.63
411275,2025,646,4919945.0,636.64,635.17
411280,2025,622,5044685.0,676.66,676.56
411290,2025,318,2470653.0,649.48,648.72
411295,2025,466,3623567.0,648.69,647.82
411300,2025,259,2025555.0,661.77,651.7
411310,2025,376,2987648.0,663.17,662.26
411320,2025,2502,19304201.0,647.93,643.13
411325,2025,918,7643009.0,694.2,693.99
411330,2025,1309,10452177.0,672.5,665.13
411340,2025,259,2041495.0,658.92,656.17
411342,2025,310,2421835.0,651.07,650.0
411345,2025,570,4775265.0,703.04,698.01
411350,2025,737,5571952.0,633.84,630.29
411360,2025,251,1944986.0,652.59,646.79
411370,2025,27290,215429993.0,659.9,658.13
411373,2025,637,5299881.0,693.5,692.95
411375,2025,318,2399250.0,628.93,627.38
411380,2025,375,3009305.0,673.31,668.97
411390,2025,667,5297232.0,662.15,661.71
411400,2025,914,7175353.0,655.23,654.4
411410,2025,1065,8797298.0,694.01,688.56
411420,2025,696,5083397.0,612.65,608.56
411430,2025,1643,13217834.0,672.5,670.67
411435,2025,84,616895.0,617.64,615.7
411440,2025,1098,8271036.0,629.7,627.74
411450,2025,1272,10185089.0,669.04,667.46
411460,2025,1210,9722561.0,677.74,670.0
411470,2025,489,3841794.0,659.86,654.65
411480,2025,1750,13447132.0,641.69,640.79
411490,2025,759,5878887.0,648.94,645.64
411500,2025,413,3191396.0,651.63,644.41
411510,2025,774,6211880.0,671.72,668.76
411520,2025,11647,92596605.0,666.28,662.75
411530,2025,252,2105445.0,702.81,697.45
411535,2025,112,749592.0,568.2,558.81
411540,2025,1040,8351191.0,673.47,669.82
411545,2025,540,4340875.0,672.21,670.46
411550,2025,315,2566324.0,679.26,679.07
411560,2025,244,1966601.0,683.34,670.79
411570,2025,2695,21636620.0,677.13,668.74
411573,2025,423,3351355.0,661.78,660.0
411575,2025,914,7256190.0,669.66,661.55
411580,2025,994,7719210.0,652.2,647.4
411585,2025,71,508762.0,600.67,598.0
411590,2025,164,1266193.0,645.84,644.71
411600,2025,94,707406.0,627.6,626.99
411605,2025,602,4878714.0,682.73,675.09
411610,2025,1205,9358099.0,653.12,647.31
411620,2025,1499,12106600.0,678.83,673.23
411630,2025,278,2186993.0,661.61,655.76
411640,2025,108,712081.0,549.37,546.9
411650,2025,56,443209.0,663.86,663.86
411660,2025,301,2362002.0,654.63,653.53
411670,2025,563,4473763.0,666.21,662.58
411680,2025,551,4374658.0,662.64,661.3
411690,2025,1480,11584850.0,655.24,652.69
411695,2025,239,1906320.0,668.34,664.99
411700,2025,501,3849358.0,643.59,639.83
411705,2025,1833,14937948.0,684.1,679.18
411710,2025,766,6067576.0,663.39,660.12
411720,2025,261,1990670.0,637.44,635.88
411721,2025,360,2795217.0,654.13,647.25
411722,2025,274,2123763.0,653.42,645.8
411725,2025,443,3577635.0,679.29,672.99
411727,2025,400,3085955.0,645.44,643.14
411729,2025,213,1599622.0,628.46,626.76
411730,2025,2564,19973838.0,653.12,649.36
411740,2025,104,797235.0,637.59,636.97
411745,2025,254,2018653.0,663.98,661.61
411750,2025,2558,20684548.0,679.26,674.11
411760,2025,3433,27342912.0,666.43,663.63
411770,2025,1228,9715646.0,662.92,659.59
411780,2025,1242,9965216.0,670.86,669.04
411790,2025,1031,7752380.0,631.27,627.19
411800,2025,387,3139394.0,679.29,676.95
411810,2025,524,4211529.0,673.59,669.26
411820,2025,11460,92559213.0,685.79,673.03
411830,2025,137,1067959.0,659.97,651.51
411840,2025,4395,34503363.0,655.98,654.44
411845,2025,154,1140473.0,620.65,617.38
411850,2025,2513,19111592.0,641.25,634.23
411860,2025,336,2782166.0,690.39,688.85
411870,2025,295,2407788.0,682.98,680.83
411880,2025,878,6860733.0,652.28,651.66
411885,2025,233,1943642.0,701.16,693.9
411890,2025,437,3484873.0,672.16,663.91
411900,2025,224,1701305.0,637.86,631.27
411910,2025,500,4148728.0,699.56,691.48
411915,2025,6302,49330094.0,655.96,652.61
411920,2025,679,5578694.0,685.98,685.0
411925,2025,228,1764564.0,654.54,645.46
411930,2025,3000,25431559.0,709.34,706.57
411940,2025,1630,12653583.0,654.39,647.01
411950,2025,8938,72367572.0,678.44,675.02
411960,2025,2673,20703258.0,648.16,645.46
411965,2025,218,1718555.0,669.92,657.36
411970,2025,398,3127740.0,669.66,654.99
411980,2025,626,5004458.0,669.28,666.36
411990,2025,17444,141813417.0,683.5,677.62
411995,2025,2280,17987857.0,664.34,657.31
412000,2025,778,6137698.0,660.5,657.7
412010,2025,196,1547596.0,668.94,658.89
412015,2025,276,2093566.0,633.04,630.92
412020,2025,149,1241954.0,696.33,692.73
412030,2025,334,2664551.0,665.63,665.62
412033,2025,278,2158011.0,646.84,646.84
412035,2025,230,1805741.0,658.0,654.15
412040,2025,202,1619772.0,671.59,666.98
412050,2025,441,3490467.0,663.56,659.36
412060,2025,3147,24172444.0,648.33,640.07
412065,2025,197,1608886.0,682.76,681.56
412070,2025,544,4261708.0,662.94,652.67
412080,2025,1239,9984023.0,672.27,671.68
412085,2025,54,388298.0,601.74,599.67
412090,2025,2933,23552924.0,673.46,669.04
412100,2025,704,5566649.0,662.25,658.78
412110,2025,251,1938180.0,661.61,643.03
412120,2025,958,7690132.0,670.25,668.56
412125,2025,204,1605658.0,660.42,656.29
412130,2025,268,2104354.0,654.86,654.44
412135,2025,157,1157577.0,618.15,614.09
412140,2025,582,4469802.0,644.41,639.94
412150,2025,1606,12828355.0,671.54,665.64
412160,2025,92,717455.0,659.14,652.18
412170,2025,2816,22433808.0,665.9,663.54
412175,2025,569,4530098.0,669.76,663.43
412180,2025,635,5006332.0,663.99,657.11
412190,2025,1121,8700730.0,649.06,647.06
412200,2025,574,4185393.0,614.83,607.56
412210,2025,227,1791205.0,660.46,658.87
412215,2025,1607,12976346.0,679.91,672.35
412217,2025,638,5101945.0,668.1,666.78
412220,2025,2378,19103321.0,677.47,670.19
412230,2025,1043,8305391.0,666.91,663.15
412240,2025,2776,21901106.0,664.65,657.76
412250,2025,554,4096863.0,617.25,615.45
412260,2025,406,3224814.0,668.39,661.61
412265,2025,574,4599940.0,668.7,668.33
412270,2025,437,3515822.0,672.91,671.27
412280,2025,132,983493.0,621.08,618.81
412290,2025,488,3997356.0,683.45,682.59
412300,2025,709,5694879.0,671.29,669.94
412310,2025,187,1440690.0,642.91,642.59
412320,2025,223,1786319.0,671.35,668.21
412330,2025,573,4562825.0,670.73,663.89
412340,2025,267,1899502.0,599.77,592.38
412350,2025,964,7653026.0,668.02,661.31
412360,2025,123,1002087.0,682.9,680.93
412370,2025,355,2666928.0,631.76,625.03
412380,2025,340,2595218.0,636.16,636.16
412382,2025,207,1642288.0,666.08,660.6
412385,2025,1167,9269928.0,665.87,661.95
412390,2025,932,7110946.0,640.02,636.13
412395,2025,277,2178208.0,664.51,656.37
412400,2025,376,2930932.0,649.44,649.15
412402,2025,858,6873559.0,676.18,666.54
412405,2025,1242,9938346.0,668.56,666.56
412410,2025,2907,23120099.0,663.18,662.9
412420,2025,129,1008228.0,653.36,652.13
412430,2025,131,1038554.0,667.34,660.1
412440,2025,1080,8656162.0,670.51,668.36
412450,2025,83,660464.0,663.47,660.65
412460,2025,439,3401835.0,650.55,645.54
412470,2025,981,8086763.0,689.61,687.17
412480,2025,350,2690088.0,644.98,640.44
412490,2025,510,4044245.0,663.63,661.54
412500,2025,706,5404116.0,640.95,638.75
412510,2025,582,4528972.0,650.98,648.69
412520,2025,228,1598693.0,586.6,584.39
412530,2025,179,1252975.0,592.83,584.55
412535,2025,178,1427651.0,668.18,667.51
412540,2025,337,2815381.0,697.68,697.33
412545,2025,265,2119126.0,669.03,665.56
412550,2025,15883,124969050.0,661.16,656.1
412555,2025,68,510655.0,623.58,623.58
412560,2025,1710,11595802.0,571.74,565.49
412570,2025,1605,13286487.0,692.08,689.57
412575,2025,558,4398941.0,664.11,656.78
412580,2025,649,5092974.0,658.43,654.1
412590,2025,87,704890.0,672.05,672.05
412600,2025,879,6837692.0,651.08,648.38
412610,2025,239,1811721.0,633.88,631.39
412620,2025,695,5476143.0,663.78,656.92
412625,2025,3437,27443771.0,675.44,665.63
412627,2025,367,2853566.0,652.21,648.6
412630,2025,846,6971370.0,687.98,686.97
412635,2025,160,1306974.0,684.44,679.8
412640,2025,232,1783099.0,642.08,640.31
412650,2025,742,5741615.0,649.55,644.66
412660,2025,1034,8132238.0,657.97,655.55
412665,2025,161,1253977.0,652.93,649.91
412667,2025,746,5930797.0,665.29,663.35
412670,2025,283,2126486.0,633.26,625.39
412680,2025,655,5230005.0,669.04,666.11
412690,2025,323,2413608.0,628.24,622.54
412700,2025,843,6913855.0,685.82,683.79
412710,2025,1812,14607719.0,683.66,671.59
412720,2025,457,3265727.0,602.53,597.36
412730,2025,1089,8590819.0,663.37,657.57
412740,2025,619,5077501.0,695.5,683.2
412750,2025,2064,16531030.0,672.66,667.43
412760,2025,1706,13610438.0,667.76,664.76
412770,2025,3554,27375537.0,645.94,641.94
412780,2025,476,3594329.0,631.8,629.92
412785,2025,992,7637627.0,650.29,641.64
412788,2025,744,6177907.0,697.07,692.33
412790,2025,447,3547950.0,670.57,660.83
412795,2025,305,2391756.0,660.64,654.82
412796,2025,993,7660956.0,644.17,642.72
412800,2025,1736,13403385.0,646.18,643.97
412810,2025,4528,35773299.0,664.8,658.46
412820,2025,2335,18460672.0,662.3,659.08
412830,2025,131,1019643.0,653.89,651.3
412840,2025,848,6540690.0,645.59,643.11
412850,2025,1580,12997786.0,686.62,685.74
412853,2025,849,6623025.0,658.33,649.94
412855,2025,302,2192487.0,609.93,606.23
412860,2025,234,1849300.0,658.78,658.05
412862,2025,285,2244526.0,657.36,654.63
412863,2025,833,6492330.0,650.78,649.71
412865,2025,196,1559968.0,662.74,661.19
412870,2025,465,3900950.0,703.0,699.53
412880,2025,417,3382740.0,678.49,675.87
420005,2025,168,1337331.0,664.87,664.12
420010,2025,1545,12633859.0,683.16,681.84
420020,2025,162,1360602.0,700.86,700.86
420030,2025,72,640007.0,740.32,738.7
420040,2025,92,669639.0,613.88,610.88
420050,2025,256,1912522.0,632.58,624.28
420055,2025,43,312347.0,604.16,604.16
420060,2025,173,1431965.0,700.53,689.72
420070,2025,524,4095431.0,654.53,651.93
420075,2025,21,148797.0,603.25,603.25
420080,2025,107,810150.0,629.68,628.12
420090,2025,154,1274813.0,689.12,688.74
420100,2025,733,5684207.0,647.69,647.44
420110,2025,112,929263.0,699.35,694.85
420120,2025,174,1347996.0,649.71,647.59
420125,2025,134,1134294.0,713.93,707.22
420127,2025,76,650072.0,721.18,709.43
420130,2025,2168,17629911.0,692.42,677.66
420140,2025,2234,18036332.0,678.14,672.93
420150,2025,320,2744548.0,718.89,716.34
420160,2025,34,260070.0,648.21,634.05
420165,2025,49,372820.0,650.04,637.07
420170,2025,174,1537297.0,747.58,735.83
420180,2025,43,364657.0,702.8,702.8
420190,2025,68,570700.0,700.79,693.93
420195,2025,1168,9745235.0,696.99,695.4
420200,2025,2808,21423874.0,638.99,636.2
420205,2025,818,6742520.0,691.29,687.21
420207,2025,864,7159809.0,692.78,690.61
420208,2025,131,1018427.0,653.46,645.41
420209,2025,71,580485.0,687.42,683.66
420210,2025,1905,15078368.0,666.98,659.6
420213,2025,350,2657647.0,634.73,633.87
420215,2025,88,667766.0,643.65,635.5
420220,2025,136,1121744.0,698.09,686.46
420230,2025,3418,27220929.0,668.62,663.69
420240,2025,6669,52178328.0,654.47,652.27
420243,2025,305,2325176.0,637.8,633.51
420245,2025,1010,8056178.0,677.33,664.91
420250,2025,461,3713926.0,673.54,671.81
420253,2025,245,1963374.0,668.95,668.27
420257,2025,70,578010.0,686.66,684.1
420260,2025,552,4461792.0,679.02,674.8
420270,2025,119,926967.0,658.27,651.08
420280,2025,918,7566620.0,688.86,687.06
420285,2025,11,64150.0,491.72,482.41
420287,2025,178,1383111.0,655.73,649.18
420290,2025,2686,20959692.0,653.27,650.59
420300,2025,2726,22084676.0,678.26,674.93
420310,2025,117,898544.0,658.05,640.12
420315,2025,341,2731902.0,678.21,666.41
420320,2025,2793,21783053.0,658.31,649.76
420325,2025,113,884183.0,656.76,652.07
420330,2025,350,2847336.0,680.87,679.19
420340,2025,630,4701293.0,626.0,623.24
420350,2025,910,7314546.0,673.37,669.01
420360,2025,402,3203841.0,671.74,663.77
420370,2025,1244,10514025.0,705.71,704.34
420380,2025,1995,16139725.0,676.55,674.45
420390,2025,323,2572821.0,668.32,663.46
420395,2025,365,2828379.0,651.73,645.69
420400,2025,458,3581507.0,654.58,652.76
420410,2025,225,1788608.0,670.05,662.93
420415,2025,172,1399239.0,680.34,679.73
420417,2025,296,2302901.0,648.06,648.06
420419,2025,37,303268.0,682.23,680.51
420420,2025,5207,39461767.0,639.94,631.2
420425,2025,222,1671041.0,630.75,627.05
420430,2025,1215,9348838.0,651.11,642.03
420435,2025,178,1429479.0,673.67,671.49
420440,2025,411,3323081.0,676.35,674.11
420445,2025,63,478777.0,633.4,628.53
420450,2025,348,2867763.0,688.81,688.62
420455,2025,944,7737021.0,684.18,683.2
420460,2025,4934,39367578.0,672.04,665.47
420470,2025,200,1527229.0,636.17,634.65
420475,2025,14,101157.0,604.55,604.55
420480,2025,2151,17051568.0,663.66,661.12
420490,2025,162,1312717.0,681.22,675.53
420500,2025,564,4766686.0,706.3,704.7
420510,2025,54,435918.0,674.62,671.45
420515,2025,50,399174.0,678.39,670.18
420517,2025,549,4337130.0,660.43,657.74
420519,2025,126,1022278.0,676.75,673.68
420520,2025,29,187669.0,556.84,532.36
420530,2025,254,1984768.0,655.62,650.36
420535,2025,34,276445.0,692.89,678.08
420540,2025,13917,106321079.0,643.58,636.91
420543,2025,96,721625.0,636.14,631.26
420545,2025,910,7542179.0,693.46,690.66
420550,2025,1612,12265095.0,637.25,633.07
420555,2025,160,1224389.0,638.43,638.43
420560,2025,230,1875680.0,682.09,680.71
420570,2025,1591,12758183.0,669.18,668.39
420580,2025,428,3242113.0,643.48,632.67
420590,2025,1329,10587863.0,667.35,663.94
420600,2025,883,7310125.0,694.62,690.03
420610,2025,261,2182746.0,703.11,696.94
420620,2025,285,2234690.0,656.96,655.44
420630,2025,601,4929718.0,685.93,682.56
420640,2025,87,675416.0,678.91,650.1
420650,2025,1401,10746774.0,642.04,639.93
420660,2025,82,615962.0,639.0,630.76
420665,2025,285,2169980.0,635.93,635.31
420670,2025,311,2606154.0,704.68,697.43
420675,2025,122,1032489.0,704.26,704.26
420680,2025,85,707830.0,693.25,692.01
420690,2025,256,1922862.0,629.03,625.15
420700,2025,1861,14757784.0,670.49,660.36
420710,2025,690,5800725.0,705.7,700.75
420720,2025,714,5746373.0,672.13,670.59
420730,2025,1908,15599799.0,685.28,682.55
420740,2025,148,1203804.0,678.27,676.48
420750,2025,902,7105403.0,661.6,655.91
420757,2025,44,307236.0,589.16,576.51
420760,2025,72,568188.0,670.06,660.81
420765,2025,188,1433823.0,645.89,632.58
420768,2025,936,7452241.0,665.32,664.09
420770,2025,40,360933.0,758.05,746.92
420775,2025,126,1056552.0,704.28,696.01
420780,2025,274,2198372.0,671.57,669.67
420785,2025,97,753113.0,650.35,645.42
420790,2025,499,4124159.0,691.42,688.68
420800,2025,342,2819784.0,695.34,687.27
420810,2025,658,5019135.0,636.89,635.03
420820,2025,7538,61212951.0,679.21,676.94
420830,2025,2335,18933512.0,684.66,675.59
420840,2025,180,1451538.0,676.36,672.07
420845,2025,1358,11170699.0,690.44,685.83
420850,2025,517,4278372.0,690.55,689.62
420860,2025,148,1291454.0,728.28,725.71
420870,2025,324,2716428.0,705.58,700.39
420880,2025,632,5173807.0,691.88,682.99
420890,2025,3015,23693268.0,656.2,654.88
420895,2025,78,666455.0,714.95,711.22
420900,2025,518,4134412.0,671.13,665.52
420910,2025,14786,116247763.0,658.34,655.73
420915,2025,305,2827168.0,774.35,772.89
420917,2025,117,903812.0,650.58,641.98
420920,2025,12,95914.0,664.53,645.98
420930,2025,8854,69975860.0,660.71,659.33
420940,2025,1428,11340990.0,667.76,662.78
420945,2025,60,488201.0,676.91,673.98
420950,2025,147,1182605.0,672.84,670.68
420960,2025,367,2800173.0,641.65,635.74
420970,2025,846,6956756.0,686.01,685.17
420980,2025,95,717712.0,633.23,632.54
420985,2025,91,680659.0,625.65,623.33
420990,2025,106,849207.0,670.93,668.48
421000,2025,219,1723472.0,656.01,656.01
421003,2025,25,198548.0,697.11,673.72
421005,2025,43,310172.0,607.32,606.12
421010,2025,1603,13316001.0,694.23,692.7
421020,2025,220,1803017.0,685.53,684.66
421030,2025,508,4026350.0,665.1,660.71
421040,2025,278,2238866.0,677.41,671.7
421050,2025,374,2861406.0,640.06,637.38
421055,2025,56,465113.0,700.64,698.03
421060,2025,338,2620621.0,647.87,646.22
421070,2025,261,2127389.0,683.68,680.35
421080,2025,212,1673216.0,659.8,657.81
421085,2025,31,208738.0,567.56,567.55
421090,2025,90,733851.0,683.49,683.49
421100,2025,59,417604.0,602.52,592.92
421105,2025,507,3739486.0,617.76,616.33
421110,2025,746,6152888.0,690.77,688.6
421120,2025,382,3074043.0,672.5,670.37
421125,2025,143,1081938.0,635.17,634.52
421130,2025,4246,34042614.0,669.92,668.88
421140,2025,175,1512836.0,722.51,719.32
421145,2025,136,1055127.0,648.11,644.69
421150,2025,380,3127495.0,694.31,685.62
421160,2025,301,2334402.0,647.46,644.09
421165,2025,58,426910.0,617.9,615.39
421170,2025,648,5129560.0,663.55,660.24
421175,2025,432,3457421.0,667.5,666.96
421180,2025,74,588728.0,678.07,666.56
421185,2025,150,1169665.0,654.34,650.92
421187,2025,40,337394.0,698.59,695.79
421189,2025,146,1164296.0,671.81,665.28
421190,2025,7879,63203911.0,675.42,668.83
421200,2025,450,3597822.0,667.52,665.52
421205,2025,121,988221.0,678.78,678.28
421210,2025,366,2817629.0,649.36,641.66
421220,2025,547,4126969.0,630.56,628.33
421223,2025,173,1391261.0,671.41,671.04
421225,2025,707,5700621.0,680.32,672.15
421227,2025,301,2497111.0,695.54,691.67
421230,2025,388,3051923.0,655.94,655.38
421240,2025,68,563134.0,690.67,689.81
421250,2025,1222,10157100.0,695.85,693.45
421260,2025,19,131770.0,570.9,568.2
421265,2025,609,4679886.0,641.28,641.1
421270,2025,142,1181036.0,692.32,692.32
421280,2025,1257,10341138.0,690.33,685.66
421290,2025,193,1434071.0,629.58,620.45
421300,2025,45,330753.0,624.02,605.94
421310,2025,124,960948.0,655.58,646.52
421315,2025,75,570652.0,637.14,634.07
421320,2025,68,496418.0,616.67,610.96
421330,2025,180,1363303.0,631.88,630.26
421335,2025,228,1819115.0,666.98,665.89
421340,2025,584,4830482.0,692.37,689.43
421350,2025,611,4746981.0,662.26,647.27
421360,2025,661,5064817.0,641.34,638.35
421370,2025,238,1817921.0,638.89,635.34
421380,2025,480,3825176.0,665.68,663.57
421390,2025,38,322638.0,708.25,704.94
421400,2025,253,2025071.0,669.22,668.46
421410,2025,45,365098.0,683.05,671.4
421415,2025,75,576851.0,639.07,637.7
421420,2025,286,2236686.0,654.21,652.86
421430,2025,24,177801.0,624.09,619.08
421440,2025,290,2355609.0,685.98,676.94
421450,2025,76,627972.0,690.47,687.75
421460,2025,20,167366.0,697.94,688.48
421470,2025,127,1036940.0,693.41,681.58
421480,2025,1595,12916450.0,679.0,675.53
421490,2025,29,212915.0,616.82,609.64
421500,2025,1111,9073105.0,684.48,680.71
421505,2025,158,1253408.0,661.38,660.28
421507,2025,131,985952.0,631.23,625.11
421510,2025,233,1886512.0,680.52,675.42
421520,2025,132,1046874.0,663.61,663.61
421530,2025,108,968419.0,750.85,744.76
421535,2025,190,1540990.0,681.9,678.56
421540,2025,93,752129.0,687.04,677.41
421545,2025,400,3308878.0,694.26,689.07
421550,2025,988,8083337.0,683.79,682.72
421555,2025,20,159968.0,671.92,669.08
421560,2025,38,294019.0,638.53,637.11
421565,2025,544,4539951.0,698.36,695.93
421567,2025,158,1243663.0,662.21,657.54
421568,2025,96,719062.0,625.47,624.89
421569,2025,24,193047.0,673.71,673.7
421570,2025,673,5207295.0,650.96,644.34
421575,2025,64,508965.0,672.74,663.74
421580,2025,1748,13645256.0,655.01,650.42
421590,2025,131,1017847.0,649.29,648.38
421600,2025,242,1932483.0,672.62,666.84
421605,2025,273,2081748.0,636.88,636.31
421610,2025,384,2970288.0,650.04,645.08
421620,2025,1748,14064047.0,675.55,670.22
421625,2025,38,290859.0,637.58,637.58
421630,2025,817,6445471.0,660.25,657.6
421635,2025,184,1581280.0,718.82,716.62
421640,2025,490,4075182.0,694.05,693.53
421650,2025,1250,9745846.0,652.54,650.58
421660,2025,7465,59665650.0,671.03,666.49
421670,2025,309,2448023.0,661.24,660.33
421680,2025,963,7318164.0,635.76,633.39
421690,2025,448,3575028.0,671.75,666.09
421700,2025,153,1161000.0,636.97,632.9
421710,2025,59,470079.0,670.66,670.66
421715,2025,65,503465.0,643.94,640.9
421720,2025,863,6866488.0,668.31,662.8
421725,2025,89,676888.0,631.89,631.29
421730,2025,180,1341265.0,624.94,619.84
421740,2025,218,1689473.0,649.46,643.24
421750,2025,298,2281312.0,640.93,638.19
421755,2025,43,344221.0,660.6,660.6
421760,2025,350,2707310.0,644.94,644.35
421770,2025,1079,8660732.0,671.6,668.84
421775,2025,75,609749.0,683.78,678.9
421780,2025,441,3517403.0,666.82,664.81
421790,2025,227,1718840.0,638.88,631.61
421795,2025,74,596444.0,675.1,671.24
421800,2025,1639,13354587.0,682.43,679.11
421810,2025,198,1622334.0,686.48,682.88
421820,2025,378,2809010.0,625.59,619.1
421825,2025,910,7381071.0,677.32,676.81
421830,2025,690,5610519.0,697.89,677.32
421835,2025,128,1074812.0,698.96,697.16
421840,2025,159,1260221.0,662.54,660.91
421850,2025,125,986405.0,663.4,655.82
421860,2025,45,355801.0,678.8,664.41
421870,2025,2772,21726489.0,656.06,654.06
421875,2025,42,316392.0,633.9,625.44
421880,2025,218,1670610.0,638.1,637.38
421885,2025,40,272066.0,585.61,572.35
421890,2025,655,5627263.0,720.0,715.72
421895,2025,241,1916626.0,663.92,663.92
421900,2025,342,2613350.0,639.66,636.27
421910,2025,82,606831.0,615.07,612.86
421915,2025,99,758737.0,640.68,638.31
421917,2025,170,1383838.0,688.54,682.24
421920,2025,154,1159559.0,627.55,625.69
421930,2025,1013,7558877.0,633.21,621.94
421935,2025,172,1496409.0,726.96,725.28
421940,2025,78,553637.0,597.14,589.38
421950,2025,899,7021747.0,661.04,650.68
421960,2025,42,347273.0,701.66,694.52
421970,2025,958,7942800.0,694.96,691.7
421985,2025,122,990582.0,680.59,678.53
422000,2025,1011,8488047.0,703.9,700.65
430003,2025,311,2500701.0,676.8,670.43
430005,2025,276,2197702.0,668.13,663.12
430010,2025,909,7166081.0,662.91,656.54
430020,2025,280,2086096.0,623.93,622.18
430030,2025,423,3239485.0,639.59,638.05
430040,2025,3533,28333449.0,674.63,668.04
430045,2025,278,2139597.0,642.0,640.46
430047,2025,45,370437.0,691.31,689.76
430050,2025,242,1747322.0,605.05,602.69
430055,2025,62,466422.0,622.66,622.66
430057,2025,14,109359.0,678.83,678.83
430060,2025,13349,106890640.0,677.52,666.81
430063,2025,465,3811749.0,684.4,683.61
430064,2025,587,4621706.0,661.47,656.23
430066,2025,30,200925.0,552.87,550.97
430070,2025,77,628075.0,719.59,680.86
430080,2025,234,1771331.0,635.92,632.88
430085,2025,387,3032992.0,656.97,652.46
430087,2025,403,3208327.0,668.3,663.48
430090,2025,84,704234.0,699.89,696.17
430100,2025,423,3312107.0,664.11,650.88
430105,2025,824,6748077.0,686.98,682.27
430107,2025,39,300185.0,647.01,643.68
